Timestamp	Question	Model	LLM_time	SQL_time	Rows	Columns	Percent_rows_equality	Percent_columns_equality	Percent_source_rows_equality	Percent_llm_rows_equality	Total_tokens	Prompt_tokens	Completion_tokens	Cost_total_EUR	Cost_input_tokens_EUR	Cost_output_tokens_EUR
2025-06-10 18:41:23	11	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	12	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	13	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	14	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	15	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	16	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	17	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	18	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	19	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	20	{'id': 'msdn-corp', 'name': 'DeepSeek-V3-0324', 'cost_input_tokens_EUR_1K': 0.00114, 'cost_output_tokens_EUR_1K': 0.00456}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	1	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	2	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	3	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	4	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	5	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	6	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	7	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:23	8	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	9	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	10	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	11	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	12	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	13	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	14	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	15	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	16	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	17	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	18	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	19	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	20	{'id': 'msdn-corp', 'name': 'gpt-4o', 'cost_input_tokens_EUR_1K': 0.0025, 'cost_output_tokens_EUR_1K': 0.01}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	1	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	2	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	3	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	4	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	5	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	6	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	7	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	8	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	9	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	10	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	11	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	12	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	13	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	14	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	15	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	16	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	17	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	18	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	19	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:24	20	{'id': 'msdn-corp', 'name': 'gpt-4o-mini', 'cost_input_tokens_EUR_1K': 0.00015, 'cost_output_tokens_EUR_1K': 0.0006}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	1	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	2	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	3	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	4	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	5	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	6	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	7	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	8	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	9	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	10	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	11	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	12	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	13	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	14	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	15	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	16	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	17	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	18	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	19	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	20	{'id': 'msdn-corp', 'name': 'grok-3', 'cost_input_tokens_EUR_1K': 0.003, 'cost_output_tokens_EUR_1K': 0.015}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	1	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	2	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	3	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	4	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	5	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	6	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	7	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	8	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:25	9	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	10	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	11	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	12	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	13	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	14	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	15	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	16	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	17	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	18	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	19	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
2025-06-10 18:41:26	20	{'id': 'msdn-corp', 'name': 'grok-3-mini', 'cost_input_tokens_EUR_1K': 0.00025, 'cost_output_tokens_EUR_1K': 0.00127}	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0
